,ID,id_student,code_module,code_presentation,url_row,forumng_row,homepage_row,oucontent_row,subpage_row,resource_row,sharedsubpage_row,page_row,questionnaire_row,ouwiki_row,htmlactivity_row,ouelluminate_row,dataplus_row,externalquiz_row,repeatactivity_row,dualpane_row,quiz_row,glossary_row,oucollaborate_row,folder_row,url_col,forumng_col,homepage_col,oucontent_col,subpage_col,resource_col,sharedsubpage_col,page_col,questionnaire_col,ouwiki_col,htmlactivity_col,ouelluminate_col,dataplus_col,externalquiz_col,repeatactivity_col,dualpane_col,quiz_col,glossary_col,oucollaborate_col,folder_col
1249,5917,474966,DDD,2013B,4,4,4,3,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1250,5920,475095,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,2,3,1,3,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0
1251,5929,475443,DDD,2013B,4,3,4,4,4,4,0,3,0,3,0,3,0,3,0,0,0,0,0,0,4,1,2,3,4,4,0,3,0,3,0,3,0,4,0,0,0,0,0,0
1252,5931,475460,BBB,2013B,3,4,4,0,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1253,5932,475480,DDD,2013B,4,4,4,4,4,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,2,2,2,2,2,0,0,0,3,0,3,0,4,0,0,0,0,0,0
1254,5936,475619,DDD,2013B,4,4,4,4,4,3,0,3,0,3,0,3,0,3,0,0,0,0,0,0,4,4,3,3,4,3,0,3,0,4,0,3,0,4,0,0,0,0,0,0
1255,5938,475681,FFF,2013B,3,4,4,4,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1256,5939,475688,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,3,0,0,0,0,4,3,0,0,3,4,3,2,3,4,0,0,0,0,0,3,0,0,0,0,4,4,0,0
1257,5945,475883,DDD,2013B,4,4,4,3,4,3,0,3,0,4,0,2,0,3,0,0,0,2,0,0,4,4,3,3,4,4,0,3,0,4,0,2,0,4,0,0,0,4,0,0
1258,5947,475897,DDD,2013B,3,4,4,4,4,3,0,3,0,4,0,3,0,3,0,0,0,0,0,0,4,4,4,3,4,4,0,3,0,4,0,4,0,4,0,0,0,0,0,0
1259,5948,475901,BBB,2013B,4,3,4,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1260,5952,476037,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,3,2,2,3,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0
1261,5954,476041,DDD,2013B,3,4,4,4,4,3,0,2,0,4,0,3,0,3,0,0,0,3,0,0,3,3,3,3,2,3,0,3,0,4,0,3,0,4,0,0,0,4,0,0
1262,5955,476093,DDD,2013B,4,4,4,4,3,3,0,4,0,0,0,3,0,3,0,0,0,0,0,0,2,1,1,2,1,1,0,3,0,0,0,2,0,3,0,0,0,0,0,0
1263,5959,476194,FFF,2013B,3,4,4,4,4,3,0,2,3,3,0,2,3,0,0,2,4,2,0,0,4,3,3,4,4,4,0,4,4,3,0,4,4,0,0,4,4,4,0,0
1264,5960,476201,BBB,2013B,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,2,4,3,0,2,2,0,0,0,0,0,0,0,0,0,0,3,4,0,0
1265,5962,476297,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,3,0,0,0,0,4,3,0,0,1,2,2,1,2,2,0,0,0,0,0,3,0,0,0,0,3,4,0,0
1266,5964,476369,BBB,2013B,3,4,4,3,4,4,3,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,2,2,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0
1267,5967,476457,BBB,2013B,4,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1268,5970,476596,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,4,3,2,2,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0
1269,5973,476637,DDD,2013B,3,4,4,4,4,3,0,0,0,4,0,3,0,3,0,0,0,0,0,0,4,4,4,3,3,4,0,0,0,4,0,4,0,4,0,0,0,0,0,0
1270,5974,476709,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,2,4,3,1,2,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0
1271,5975,476710,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,3,2,2,3,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0
1272,5977,476783,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,4,4,2,2,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0
1273,5978,476816,BBB,2013B,4,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,5981,476845,FFF,2013B,3,4,4,4,4,3,0,3,2,3,0,3,2,0,0,2,4,0,0,0,3,3,3,4,4,3,0,4,4,3,0,3,4,0,0,4,4,0,0,0
1275,5982,476855,BBB,2013B,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1276,5983,476859,BBB,2013B,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,5985,476910,DDD,2013B,3,3,4,4,4,4,0,0,0,4,0,3,0,3,0,0,0,3,0,0,1,1,2,2,2,3,0,0,0,4,0,2,0,4,0,0,0,4,0,0
1278,5989,476946,FFF,2013B,3,3,4,4,4,3,0,4,3,2,0,3,0,0,0,2,4,0,0,0,2,1,1,3,2,1,0,4,4,2,0,3,0,0,0,4,2,0,0,0
1279,5990,476964,DDD,2013B,4,4,4,3,4,3,0,2,0,4,0,3,0,3,0,0,0,3,0,0,4,4,4,3,4,4,0,3,0,4,0,4,0,4,0,0,0,4,0,0
1280,5991,477009,BBB,2013B,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0
1281,5992,477011,BBB,2013B,4,4,4,3,4,3,3,0,0,0,0,3,0,0,0,0,4,3,0,0,4,4,4,2,3,3,4,0,0,0,0,3,0,0,0,0,3,4,0,0
1282,6001,477164,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1283,6003,477167,BBB,2013B,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,3,4,0,0
1284,6006,477185,FFF,2013B,3,4,4,4,4,3,0,2,2,3,0,3,3,0,0,2,4,0,0,0,2,4,4,4,4,4,0,4,4,3,0,4,4,0,0,4,4,0,0,0
1285,6011,477451,DDD,2013B,3,4,4,4,4,4,0,3,0,3,0,3,0,3,0,0,0,0,0,0,2,2,2,3,2,3,0,3,0,3,0,3,0,4,0,0,0,0,0,0
1286,6013,477517,DDD,2013B,3,4,4,3,4,3,0,0,0,4,0,3,0,3,0,0,0,4,0,0,4,4,4,3,4,4,0,0,0,4,0,4,0,4,0,0,0,4,0,0
1287,6017,477734,BBB,2013B,3,4,4,0,4,4,0,0,0,0,0,3,0,0,0,0,4,3,0,0,3,3,3,0,2,3,0,0,0,0,0,3,0,0,0,0,3,4,0,0
1288,6019,477812,FFF,2013B,3,4,4,4,4,3,0,3,2,3,0,3,2,0,0,2,4,0,0,0,4,4,3,4,4,3,0,4,4,4,0,4,4,0,0,4,4,0,0,0
1289,6024,477835,BBB,2013B,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1290,6030,478213,DDD,2013B,3,4,4,4,4,3,0,0,0,4,0,3,0,3,0,0,0,0,0,0,3,3,3,3,2,3,0,0,0,4,0,3,0,4,0,0,0,0,0,0
1291,6034,478279,FFF,2013B,3,4,4,4,4,3,0,3,2,3,0,3,0,0,0,2,4,0,0,0,3,2,3,4,3,3,0,4,4,3,0,4,0,0,0,4,4,0,0,0
1292,6036,478317,BBB,2013B,3,4,4,3,4,4,3,0,0,0,0,3,0,0,0,0,4,3,0,0,4,4,4,2,3,4,4,0,0,0,0,2,0,0,0,0,3,4,0,0
1293,6040,478337,FFF,2013B,3,4,4,4,4,3,0,3,2,3,0,2,3,0,0,2,4,0,0,0,3,4,3,4,3,3,0,4,4,3,0,3,4,0,0,4,4,0,0,0
1294,6042,478346,DDD,2013B,3,4,4,4,4,3,0,2,0,4,0,3,0,3,0,0,0,2,0,0,4,4,4,4,4,4,0,4,0,4,0,4,0,4,0,0,0,4,0,0
1295,6044,478432,FFF,2013B,3,4,4,4,4,3,0,2,2,3,0,3,2,0,0,3,4,0,0,0,4,3,4,4,4,3,0,4,4,4,0,4,4,0,0,4,4,0,0,0
1296,6046,478444,BBB,2013B,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1297,6056,478660,FFF,2013B,3,4,4,4,4,3,0,2,3,3,0,3,2,0,0,2,4,0,0,0,4,4,4,4,4,4,0,4,4,4,0,4,4,0,0,4,4,0,0,0
1298,6057,478685,FFF,2013B,3,4,4,4,4,4,0,3,0,3,0,3,0,0,0,0,3,0,0,0,1,2,1,2,2,1,0,3,0,3,0,3,0,0,0,0,2,0,0,0
1299,6058,478718,BBB,2013B,4,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,6060,478744,DDD,2013B,3,4,4,4,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1301,6064,478792,BBB,2013B,3,4,4,0,4,4,0,0,0,0,0,3,0,0,0,0,4,3,0,0,2,3,2,0,2,3,0,0,0,0,0,3,0,0,0,0,3,4,0,0
1302,6065,478873,BBB,2013B,4,4,4,3,4,3,0,0,0,0,0,3,0,0,0,0,4,3,0,0,2,2,1,2,1,1,0,0,0,0,0,2,0,0,0,0,2,4,0,0
1303,6070,479057,FFF,2013B,3,4,4,4,4,3,0,2,2,3,0,0,2,0,0,3,4,0,0,0,3,2,3,4,4,3,0,3,4,3,0,0,4,0,0,4,4,0,0,0
1304,6071,479060,BBB,2013B,4,4,4,0,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1305,6075,479171,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,3,0,0,0,0,4,3,0,0,3,4,3,2,2,4,0,0,0,0,0,3,0,0,0,0,3,4,0,0
1306,6077,479343,BBB,2013B,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,4,3,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1307,6078,479347,DDD,2013B,3,4,4,4,4,3,0,0,0,3,0,3,0,3,0,0,0,4,0,0,3,2,2,2,2,1,0,0,0,3,0,3,0,4,0,0,0,4,0,0
1308,6079,479356,FFF,2013B,3,3,4,4,4,4,0,3,0,0,0,3,0,0,0,0,4,0,0,0,3,1,3,4,3,3,0,3,0,0,0,3,0,0,0,0,4,0,0,0
1309,6082,479516,BBB,2013B,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1310,6083,479519,BBB,2013B,3,4,4,0,4,4,0,0,0,0,0,3,0,0,0,0,4,3,0,0,2,4,4,0,2,3,0,0,0,0,0,4,0,0,0,0,3,4,0,0
1311,6087,479607,DDD,2013B,4,4,4,4,4,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,2,2,2,2,1,0,0,0,3,0,3,0,3,0,0,0,0,0,0
1312,6095,479764,FFF,2013B,3,4,4,4,4,3,0,3,3,3,0,2,2,0,0,2,4,0,0,0,4,4,4,4,4,3,0,4,4,4,0,3,4,0,0,4,4,0,0,0
1313,6096,479828,FFF,2013B,3,4,4,4,4,3,0,4,0,3,0,3,0,0,0,0,3,0,0,0,1,2,2,3,2,1,0,4,0,2,0,4,0,0,0,0,2,0,0,0
1314,6101,479860,FFF,2013B,3,4,4,4,4,3,0,2,3,2,0,3,3,0,0,2,4,0,0,0,4,4,4,4,4,4,0,4,4,3,0,4,4,0,0,4,4,0,0,0
1315,6102,479892,FFF,2013B,3,4,4,4,4,3,0,3,0,3,0,0,0,0,0,0,4,0,0,0,2,1,1,3,2,1,0,4,0,2,0,0,0,0,0,0,2,0,0,0
1316,6103,479922,FFF,2013B,3,4,4,4,4,3,0,2,3,3,0,2,3,0,0,2,4,0,0,0,4,4,4,4,4,3,0,4,4,4,0,4,4,0,0,4,4,0,0,0
1317,6108,480014,FFF,2013B,3,4,4,4,4,3,0,3,2,3,0,2,3,0,0,2,4,0,0,0,4,4,4,4,4,4,0,4,4,4,0,4,4,0,0,4,4,0,0,0
1318,6113,480151,BBB,2013B,4,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,6114,480181,FFF,2013B,3,4,4,4,4,4,0,3,0,3,0,3,0,0,0,0,3,0,0,0,2,2,2,3,3,3,0,4,0,3,0,4,0,0,0,0,2,0,0,0
1320,6115,480199,FFF,2013B,3,4,4,4,4,3,0,3,2,3,0,3,0,0,0,2,4,0,0,0,3,3,4,4,3,3,0,4,4,4,0,4,0,0,0,4,4,0,0,0
1321,6116,480207,DDD,2013B,3,4,4,4,4,4,0,3,0,3,0,3,0,3,0,0,0,0,0,0,4,4,4,3,4,4,0,4,0,4,0,4,0,4,0,0,0,0,0,0
1322,6117,480225,DDD,2013B,3,4,4,4,4,3,0,3,0,4,0,3,0,3,0,0,0,2,0,0,4,3,4,4,4,4,0,3,0,4,0,4,0,4,0,0,0,4,0,0
1323,6120,480382,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,3,4,0,0
1324,6121,480458,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1325,6122,480507,BBB,2013B,4,4,4,0,4,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,2,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0
1326,6123,480554,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1327,6127,480650,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,4,4,2,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1328,6130,480815,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,3,0,0,0,0,4,0,0,0,1,4,4,1,2,2,0,0,0,0,0,3,0,0,0,0,3,0,0,0
1329,6136,480929,DDD,2013B,3,4,4,4,4,3,0,3,0,4,0,3,0,3,0,0,0,0,0,0,4,3,4,3,4,4,0,3,0,4,0,4,0,4,0,0,0,0,0,0
1330,6137,480937,FFF,2013B,3,4,4,4,4,3,0,2,3,3,0,3,2,0,0,2,4,0,0,0,4,4,4,4,4,4,0,4,4,3,0,4,4,0,0,4,4,0,0,0
1331,6142,480960,FFF,2013B,3,4,4,4,4,3,0,2,3,3,0,3,2,0,0,2,4,0,0,0,4,4,4,4,4,3,0,4,4,3,0,4,4,0,0,4,4,0,0,0
1332,6143,480972,DDD,2013B,4,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,6144,480981,FFF,2013B,3,4,4,4,4,3,0,3,0,0,0,3,0,0,0,0,4,0,0,0,2,2,2,3,3,4,0,4,0,0,0,3,0,0,0,0,4,0,0,0
1334,6145,480984,FFF,2013B,3,4,4,4,4,3,0,2,3,3,0,2,3,0,0,2,4,0,0,0,4,4,4,4,4,4,0,4,4,4,0,3,4,0,0,4,4,0,0,0
1335,6146,481010,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,3,0,0,0,0,4,3,0,0,2,4,2,2,2,2,0,0,0,0,0,3,0,0,0,0,3,4,0,0
1336,6150,481143,BBB,2013B,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1337,6154,481227,FFF,2013B,3,4,4,4,4,3,0,2,3,3,0,3,0,0,0,2,4,2,0,0,3,4,4,4,3,2,0,3,4,4,0,4,0,0,0,4,4,4,0,0
1338,6159,481350,DDD,2013B,3,4,4,4,4,4,0,2,0,3,0,3,0,3,0,0,0,3,0,0,4,3,4,4,4,4,0,3,0,4,0,4,0,4,0,0,0,4,0,0
1339,6160,481367,FFF,2013B,3,4,4,4,4,3,0,3,2,3,0,3,0,0,0,0,4,0,0,0,3,3,3,3,2,1,0,4,4,3,0,4,0,0,0,0,3,0,0,0
1340,6162,481453,FFF,2013B,3,4,4,4,4,3,0,3,0,2,0,3,3,0,0,2,4,0,0,0,4,4,4,4,4,4,0,4,0,3,0,4,4,0,0,4,4,0,0,0
1341,6164,481549,DDD,2013B,4,4,4,4,4,3,0,3,0,3,0,3,0,3,0,0,0,0,0,0,4,4,4,3,4,4,0,3,0,3,0,3,0,4,0,0,0,0,0,0
1342,6165,481580,BBB,2013B,4,4,4,3,4,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,4,4,2,3,2,0,0,0,0,0,2,0,0,0,0,3,0,0,0
1343,6167,481607,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,4,3,1,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1344,6182,482071,FFF,2013B,3,4,4,4,4,3,0,3,0,3,0,0,0,0,0,0,4,0,0,0,3,2,3,4,4,3,0,3,0,3,0,0,0,0,0,0,4,0,0,0
1345,6184,482117,DDD,2013B,4,3,4,4,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,1,2,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1346,6188,482187,FFF,2013B,3,4,4,4,4,3,0,3,3,3,0,2,2,0,0,2,4,2,0,0,4,3,4,4,4,3,0,4,4,4,0,4,4,0,0,4,4,4,0,0
1347,6189,482264,FFF,2013B,3,4,4,4,4,3,0,2,0,2,0,4,0,0,0,3,0,3,0,0,2,3,2,3,3,3,0,3,0,3,0,4,0,0,0,4,0,4,0,0
1348,6190,482268,FFF,2013B,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,6191,482275,FFF,2013B,3,4,4,4,4,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,1,1,1,3,2,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0
1350,6196,482467,BBB,2013B,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1351,6197,482513,FFF,2013B,3,4,4,4,4,3,0,3,0,3,0,3,0,0,0,2,4,2,0,0,4,4,4,4,4,4,0,4,0,4,0,4,0,0,0,4,4,4,0,0
1352,6204,482710,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,4,3,1,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1353,6208,482766,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,3,0,0,0,0,4,0,0,0,1,1,2,1,2,2,0,0,0,0,0,2,0,0,0,0,3,0,0,0
1354,6211,482856,DDD,2013B,3,4,4,4,4,4,0,2,0,3,0,3,0,3,0,0,0,3,0,0,4,3,4,3,4,4,0,3,0,4,0,4,0,4,0,0,0,4,0,0
1355,6215,482945,BBB,2013B,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,2,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1356,6218,483064,BBB,2013B,3,4,4,0,4,4,0,0,0,0,0,3,0,0,0,0,4,3,0,0,2,4,3,0,2,3,0,0,0,0,0,3,0,0,0,0,3,4,0,0
1357,6219,483074,BBB,2013B,3,4,4,0,4,4,0,0,0,0,0,3,0,0,0,0,4,0,0,0,2,4,3,0,2,2,0,0,0,0,0,2,0,0,0,0,3,0,0,0
1358,6223,483109,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,3,0,0,0,0,4,3,0,0,2,4,3,2,3,4,0,0,0,0,0,2,0,0,0,0,3,4,0,0
1359,6228,483179,FFF,2013B,3,4,4,4,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1360,6230,483243,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,3,0,0,0,0,4,3,0,0,3,4,4,1,3,4,0,0,0,0,0,2,0,0,0,0,3,4,0,0
1361,6233,483275,DDD,2013B,3,4,4,4,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,1,2,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1362,6234,483309,BBB,2013B,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,6238,483371,BBB,2013B,4,4,4,0,4,3,0,0,0,0,0,3,0,0,0,0,4,3,0,0,3,4,3,0,2,2,0,0,0,0,0,2,0,0,0,0,3,4,0,0
1364,6240,483411,BBB,2013B,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1365,6242,483470,DDD,2013B,4,0,4,4,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1366,6243,483479,BBB,2013B,4,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,6248,483620,FFF,2013B,3,4,4,4,4,3,0,3,3,3,0,2,0,0,0,2,4,0,0,0,4,3,4,4,4,4,0,4,4,4,0,3,0,0,0,4,4,0,0,0
1368,6258,483743,FFF,2013B,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,6262,483818,DDD,2013B,3,4,4,4,4,4,0,3,0,3,0,3,0,3,0,0,0,0,0,0,4,3,4,3,4,4,0,3,0,4,0,4,0,4,0,0,0,0,0,0
1370,6265,483869,DDD,2013B,4,4,4,4,4,3,0,3,0,3,0,3,0,3,0,0,0,0,0,0,4,3,3,3,3,4,0,3,0,4,0,4,0,4,0,0,0,0,0,0
1371,6266,483872,FFF,2013B,3,4,4,4,4,3,0,3,2,2,0,3,2,0,0,2,4,0,0,0,3,4,4,4,3,3,0,4,4,3,0,4,4,0,0,4,4,0,0,0
1372,6270,483952,BBB,2013B,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,3,4,0,0
1373,6273,483997,FFF,2013B,3,4,4,4,4,3,0,3,0,0,0,3,0,0,0,3,4,0,0,0,3,3,3,4,4,3,0,4,0,0,0,4,0,0,0,4,4,0,0,0
1374,6275,484039,BBB,2013B,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0
1375,6280,484135,BBB,2013B,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,6282,484161,BBB,2013B,4,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,6283,484165,FFF,2013B,3,4,4,4,4,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,2,1,3,2,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0
1378,6288,484242,FFF,2013B,3,4,4,4,4,3,0,3,0,3,0,3,0,0,0,0,4,0,0,0,2,3,2,3,2,3,0,3,0,3,0,3,0,0,0,0,3,0,0,0
1379,6291,484266,DDD,2013B,0,4,4,4,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,3,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1380,6301,484458,FFF,2013B,3,4,4,4,4,3,0,2,3,3,0,2,3,0,0,2,4,0,0,0,4,4,4,4,4,4,0,4,4,4,0,4,4,0,0,4,4,0,0,0
1381,6307,484556,FFF,2013B,3,4,4,4,4,3,0,3,3,3,0,2,0,0,0,2,4,0,0,0,3,2,3,4,4,3,0,4,4,3,0,3,0,0,0,4,4,0,0,0
1382,6311,484754,DDD,2013B,4,0,4,4,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1383,6313,484768,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,3,0,0,0,0,4,3,0,0,2,3,2,2,1,2,0,0,0,0,0,2,0,0,0,0,3,4,0,0
1384,6314,484780,FFF,2013B,3,4,4,4,4,3,0,3,0,3,0,3,0,0,0,0,4,2,0,0,3,2,3,3,4,4,0,3,0,3,0,4,0,0,0,0,4,4,0,0
1385,6317,484790,FFF,2013B,3,4,4,4,4,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,2,1,2,4,3,2,0,3,0,0,0,0,0,0,0,0,4,0,0,0
1386,6318,484816,DDD,2013B,3,4,4,4,4,4,0,0,0,3,0,0,0,3,0,0,0,3,0,0,2,2,1,3,2,3,0,0,0,3,0,0,0,4,0,0,0,4,0,0
1387,6319,484885,BBB,2013B,3,4,4,3,4,4,0,0,0,0,0,3,0,0,0,0,4,0,0,0,2,4,3,2,2,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0
1388,6321,484933,BBB,2013B,4,4,4,3,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1389,6322,484947,FFF,2013B,3,4,4,4,4,3,0,2,3,3,0,2,3,0,0,2,4,0,0,0,4,4,4,4,4,4,0,4,4,4,0,4,4,0,0,4,4,0,0,0
