,ID,id_student,code_module,code_presentation,url_row,forumng_row,homepage_row,oucontent_row,subpage_row,resource_row,sharedsubpage_row,page_row,questionnaire_row,ouwiki_row,htmlactivity_row,ouelluminate_row,dataplus_row,externalquiz_row,repeatactivity_row,dualpane_row,quiz_row,glossary_row,oucollaborate_row,folder_row,url_col,forumng_col,homepage_col,oucontent_col,subpage_col,resource_col,sharedsubpage_col,page_col,questionnaire_col,ouwiki_col,htmlactivity_col,ouelluminate_col,dataplus_col,externalquiz_col,repeatactivity_col,dualpane_col,quiz_col,glossary_col,oucollaborate_col,folder_col
1969,7492,511258,CCC,2014J,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0
1970,7495,511295,BBB,2014J,4,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,7497,511309,FFF,2014J,3,4,4,4,4,3,0,3,0,3,3,0,0,0,0,0,4,0,0,0,3,4,3,3,4,4,0,4,0,4,4,0,0,0,0,0,4,0,0,0
1972,7499,511345,DDD,2014J,3,4,4,4,4,4,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,3,3,3,3,4,0,0,0,0,0,0,0,4,0,0,0,4,4,0
1973,7500,511350,CCC,2014J,3,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1974,7502,511350,FFF,2014J,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,7516,511612,CCC,2014J,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1976,7520,511676,DDD,2014J,3,4,4,4,4,4,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,3,3,2,4,4,0,0,0,0,0,0,0,4,0,0,0,4,3,0
1977,7524,511807,BBB,2014J,3,4,4,4,3,4,0,0,3,0,0,0,0,0,0,0,4,3,3,0,2,3,4,4,2,4,0,0,4,0,0,0,0,0,0,0,3,4,4,0
1978,7531,511981,FFF,2014J,3,4,4,4,4,3,0,2,3,3,2,0,0,0,0,2,4,0,3,0,3,4,4,3,4,3,0,4,4,4,4,0,0,0,0,4,4,0,4,0
1979,7533,512046,DDD,2014J,3,4,4,4,4,4,0,0,0,0,0,0,0,3,0,0,0,3,3,0,4,2,3,3,3,4,0,0,0,0,0,0,0,4,0,0,0,4,3,0
1980,7542,512257,CCC,2014J,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,1,3,2,3,2,0,0,0,0,0,0,0,0,0,0,4,0,3,0
1981,7544,512259,CCC,2014J,3,4,4,3,4,4,0,3,0,0,0,0,0,0,0,0,4,0,3,0,3,3,3,2,3,4,0,4,0,0,0,0,0,0,0,0,4,0,3,0
1982,7547,512330,CCC,2014J,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1983,7549,512335,FFF,2014J,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1984,7552,512411,BBB,2014J,3,4,4,4,4,3,0,0,3,0,0,0,0,0,0,0,4,3,3,0,1,3,3,4,3,3,0,0,4,0,0,0,0,0,0,0,3,4,4,0
1985,7557,512546,CCC,2014J,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,7562,512722,BBB,2014J,3,4,4,4,4,3,0,0,3,0,0,0,0,0,0,0,4,0,3,0,1,2,3,3,2,2,0,0,4,0,0,0,0,0,0,0,3,0,3,0
1987,7567,512852,CCC,2014J,3,3,4,3,4,4,0,4,0,0,0,0,0,0,0,0,4,0,3,0,2,1,3,1,3,4,0,4,0,0,0,0,0,0,0,0,4,0,3,0
1988,7582,513166,GGG,2014J,0,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,2,2,3,2,3,0,0,0,0,0,0,0,0,0,0,2,4,0,0
1989,7589,513250,BBB,2014J,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,3,3,0,2,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,4,3,0
1990,7592,513272,FFF,2014J,0,4,4,4,4,4,0,0,3,3,0,0,0,0,0,0,3,0,3,0,0,2,2,2,3,1,0,0,4,4,0,0,0,0,0,0,2,0,3,0
1991,7593,513283,DDD,2014J,3,4,4,4,4,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,3,2,3,4,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0
1992,7599,513422,FFF,2014J,3,4,4,4,4,3,0,2,0,3,3,0,0,0,0,2,4,0,0,0,4,4,2,3,4,4,0,3,0,4,4,0,0,0,0,4,4,0,0,0
1993,7601,513428,FFF,2014J,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,3,4,4,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0
1994,7610,513751,BBB,2014J,3,4,4,4,3,4,0,0,3,0,0,0,0,0,0,0,4,3,3,0,2,3,4,4,3,4,0,0,4,0,0,0,0,0,0,0,4,4,4,0
1995,7621,513969,CCC,2014J,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1996,7623,514006,BBB,2014J,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,7629,514078,FFF,2014J,3,4,4,4,4,3,0,2,3,3,3,0,0,0,0,0,4,0,2,0,3,3,4,4,4,3,0,3,4,4,4,0,0,0,0,0,4,0,3,0
1998,7637,514277,DDD,2014J,3,4,4,4,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,2,2,2,2,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1999,7640,514324,DDD,2014J,3,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2000,7643,514504,CCC,2014J,3,0,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,4,0,2,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,3,0,4,0
2001,7644,514526,AAA,2014J,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7645,514556,FFF,2014J,3,4,4,4,4,3,0,2,3,3,3,0,0,0,0,2,4,2,2,0,4,3,3,4,4,3,0,4,4,4,4,0,0,0,0,4,2,4,4,0
2003,7649,514648,GGG,2014J,0,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2004,7669,515052,DDD,2014J,3,4,4,4,4,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,2,2,2,2,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0
2005,7674,515125,CCC,2014J,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2006,7684,515329,BBB,2014J,0,3,4,4,4,4,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,1,2,3,2,3,0,0,4,0,0,0,0,0,0,0,3,0,3,0
2007,7686,515345,GGG,2014J,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0
2008,7687,515349,BBB,2014J,3,4,4,4,3,4,0,0,3,0,0,0,0,0,0,0,4,3,3,0,2,3,3,4,2,4,0,0,4,0,0,0,0,0,0,0,3,4,4,0
2009,7689,515426,CCC,2014J,3,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,0,3,1,3,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0
2010,7691,515491,CCC,2014J,3,3,4,4,4,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,1,1,4,4,4,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0
2011,7699,515645,DDD,2014J,3,4,4,4,4,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,2,2,3,2,2,0,0,0,0,0,0,0,4,0,0,0,0,4,0
2012,7703,515734,CCC,2014J,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2013,7709,515857,CCC,2014J,3,3,4,4,4,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,1,3,2,4,2,0,4,0,0,0,0,0,0,0,0,4,0,0,0
2014,7719,515977,EEE,2014J,3,4,4,4,3,3,0,3,0,4,0,0,0,0,0,2,4,0,2,0,4,3,3,4,2,2,0,4,0,4,0,0,0,0,0,4,3,0,3,0
2015,7734,516398,EEE,2014J,3,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2016,7735,516405,DDD,2014J,0,0,4,4,4,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,3,0
2017,7737,516434,BBB,2014J,3,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,4,3,3,0,2,4,3,4,3,4,0,0,0,0,0,0,0,0,0,0,3,4,3,0
2018,7747,516562,DDD,2014J,4,3,4,4,4,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,1,3,2,3,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0
2019,7748,516588,BBB,2014J,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7750,516602,FFF,2014J,3,4,4,4,4,3,0,2,0,3,3,0,0,0,0,0,4,0,3,0,3,3,3,3,3,2,0,3,0,4,4,0,0,0,0,0,4,0,4,0
2021,7771,517094,EEE,2014J,3,4,4,4,3,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,2,3,3,1,1,0,0,0,4,0,0,0,0,0,0,3,0,0,0
2022,7774,517223,CCC,2014J,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2023,7776,517263,GGG,2014J,0,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,3,4,0,0
2024,7784,517416,CCC,2014J,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,4,4,1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0
2025,7789,517551,FFF,2014J,3,4,4,4,4,3,0,2,0,0,2,0,3,0,0,0,4,0,3,0,3,3,4,4,4,2,0,3,0,0,4,0,4,0,0,0,4,0,3,0
2026,7809,518134,CCC,2014J,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,3,0,3,0
2027,7816,518244,DDD,2014J,3,4,4,4,4,4,0,0,0,3,0,0,0,3,0,0,0,3,3,0,4,4,4,4,4,4,0,0,0,4,0,0,0,4,0,0,0,4,4,0
2028,7822,518359,CCC,2014J,3,4,4,3,4,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,2,3,4,1,4,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0
2029,7827,518389,BBB,2014J,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2,2,3,3,3,4,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2030,7833,518503,CCC,2014J,0,3,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2031,7841,518808,AAA,2014J,3,4,4,4,4,4,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,3,3,4,3,2,0,0,0,0,0,0,4,0,0,0,0,0,3,0
2032,7853,519057,CCC,2014J,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0
2033,7860,519115,FFF,2014J,3,4,4,4,4,3,0,3,2,0,2,0,3,0,0,0,4,0,2,0,3,3,3,4,4,3,0,4,4,0,4,0,4,0,0,0,4,0,3,0
2034,7861,519116,CCC,2014J,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0
2035,7862,519116,DDD,2014J,3,4,4,4,4,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,2,2,1,2,2,0,0,0,0,0,0,0,4,0,0,0,0,3,0
2036,7874,519506,CCC,2014J,3,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,2,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0
2037,7885,519684,CCC,2014J,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,2,1,2,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2038,7890,519879,CCC,2014J,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2039,7893,519941,DDD,2014J,3,4,4,4,4,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,3,3,3,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0
2040,7897,519995,BBB,2014J,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,7901,520024,BBB,2014J,0,3,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2042,7904,520076,BBB,2014J,0,4,4,4,3,4,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,3,4,4,2,4,0,0,4,0,0,0,0,0,0,0,3,4,0,0
2043,7905,520077,CCC,2014J,3,4,4,4,4,3,0,3,0,0,0,0,0,0,0,0,4,0,3,0,3,4,4,3,4,4,0,4,0,0,0,0,0,0,0,0,4,0,3,0
2044,7906,520077,EEE,2014J,3,4,4,4,3,3,0,3,0,4,0,0,0,0,0,2,4,0,3,0,4,4,4,4,4,2,0,4,0,4,0,0,0,0,0,4,3,0,4,0
2045,7914,520265,FFF,2014J,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,7919,520332,CCC,2014J,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,4,0,4,0
2047,7921,520349,DDD,2014J,3,4,4,4,4,4,0,0,0,0,0,0,0,3,0,0,0,3,3,0,4,4,3,2,3,3,0,0,0,0,0,0,0,4,0,0,0,4,3,0
2048,7929,520750,CCC,2014J,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2049,7930,520750,EEE,2014J,4,0,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2050,7933,520824,EEE,2014J,3,4,4,4,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,1,2,1,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0
2051,7935,520854,CCC,2014J,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2052,7940,520972,BBB,2014J,3,4,4,4,4,3,0,0,3,0,0,0,0,0,0,0,4,3,3,0,2,2,3,4,2,2,0,0,4,0,0,0,0,0,0,0,2,4,4,0
2053,7941,521032,FFF,2014J,3,4,4,4,4,4,0,3,0,3,3,0,0,0,0,0,3,0,0,0,3,3,2,2,3,3,0,3,0,4,4,0,0,0,0,0,2,0,0,0
2054,7945,521081,BBB,2014J,3,4,4,4,4,3,0,0,3,0,0,0,0,0,0,0,4,3,3,0,2,4,3,3,2,2,0,0,4,0,0,0,0,0,0,0,3,4,4,0
2055,7949,521115,CCC,2014J,3,4,4,3,4,4,0,3,0,0,0,0,0,0,0,0,4,0,3,0,3,3,3,1,3,3,0,3,0,0,0,0,0,0,0,0,4,0,3,0
2056,7950,521115,FFF,2014J,3,4,4,4,4,3,0,2,3,3,2,0,3,0,0,2,4,2,0,0,4,4,4,4,4,2,0,4,4,4,4,0,4,0,0,4,4,4,0,0
2057,7951,521153,FFF,2014J,3,4,4,4,4,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,2,1,2,3,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0
2058,7953,521164,BBB,2014J,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2059,7957,521255,FFF,2014J,3,4,4,4,4,3,0,3,0,0,0,0,0,0,0,0,4,0,3,0,3,2,2,3,3,2,0,4,0,0,0,0,0,0,0,0,2,0,3,0
2060,7958,521292,CCC,2014J,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,2,2,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2061,7962,521350,EEE,2014J,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,7971,521541,EEE,2014J,4,4,4,4,3,3,0,0,0,3,0,0,0,0,0,3,4,0,3,0,4,3,3,3,2,1,0,0,0,4,0,0,0,0,0,4,3,0,3,0
2063,7976,521631,GGG,2014J,0,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,2,4,0,0
2064,7980,521703,FFF,2014J,3,4,4,4,3,3,0,0,0,3,3,0,0,0,0,0,4,0,3,0,2,3,2,2,2,3,0,0,0,4,4,0,0,0,0,0,3,0,3,0
2065,7990,522004,CCC,2014J,3,3,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2066,7994,522082,FFF,2014J,3,4,4,4,4,2,0,2,3,3,3,0,3,0,0,2,4,0,0,0,4,4,4,4,4,1,0,4,4,4,4,0,4,0,0,4,3,0,0,0
2067,7998,522189,BBB,2014J,3,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,4,3,4,0,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,0,2,4,4,0
2068,8001,522257,CCC,2014J,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,3,4,3,3,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0
2069,8009,522381,BBB,2014J,0,3,4,4,4,4,0,0,3,0,0,0,0,0,0,0,4,3,3,0,0,1,2,4,2,3,0,0,4,0,0,0,0,0,0,0,3,4,3,0
2070,8019,522478,BBB,2014J,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,8021,522482,AAA,2014J,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2072,8025,522525,CCC,2014J,3,4,4,4,4,3,0,3,0,0,0,0,0,0,0,0,4,0,3,0,3,4,4,3,4,3,0,4,0,0,0,0,0,0,0,0,3,0,4,0
2073,8028,522534,CCC,2014J,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2074,8034,522645,EEE,2014J,4,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0
2075,8039,522708,CCC,2014J,4,3,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2076,8046,522754,CCC,2014J,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2077,8061,522924,CCC,2014J,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2078,8064,523017,FFF,2014J,3,4,4,4,4,3,0,0,2,0,3,0,2,0,0,0,4,3,0,0,3,3,4,4,4,3,0,0,4,0,4,0,4,0,0,0,4,4,0,0
2079,8070,523132,BBB,2014J,3,4,4,4,3,4,0,0,3,0,0,0,0,0,0,0,4,3,3,0,1,3,3,4,2,3,0,0,4,0,0,0,0,0,0,0,3,4,4,0
2080,8075,523239,CCC,2014J,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2081,8078,523249,FFF,2014J,3,4,4,4,4,3,0,3,3,0,3,0,0,0,0,0,4,0,0,0,3,3,3,4,4,3,0,4,4,0,4,0,0,0,0,0,4,0,0,0
2082,8082,523334,CCC,2014J,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,1,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2083,8092,523589,FFF,2014J,3,4,4,4,4,3,0,2,0,3,3,0,0,0,0,0,4,0,3,0,3,4,2,2,3,4,0,4,0,4,4,0,0,0,0,0,3,0,3,0
2084,8103,523762,CCC,2014J,3,3,4,4,4,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,1,3,2,3,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0
2085,8104,523762,DDD,2014J,4,0,4,4,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,2,3,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2086,8107,523804,EEE,2014J,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2087,8108,523817,CCC,2014J,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2088,8109,523817,DDD,2014J,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,8110,523831,BBB,2014J,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,3,3,3,0,2,4,2,2,2,3,0,0,0,0,0,0,0,0,0,0,2,4,3,0
2090,8116,523872,CCC,2014J,3,4,4,4,4,3,0,3,0,0,0,0,0,0,0,0,4,0,3,0,3,3,4,3,4,4,0,4,0,0,0,0,0,0,0,0,4,0,3,0
2091,8117,523872,EEE,2014J,3,4,4,4,3,3,0,0,0,4,0,0,0,0,0,0,4,0,3,0,4,3,4,3,3,2,0,0,0,4,0,0,0,0,0,0,3,0,3,0
2092,8119,523905,BBB,2014J,3,4,4,4,3,4,0,0,3,0,0,0,0,0,0,0,4,3,3,0,1,4,4,3,2,3,0,0,4,0,0,0,0,0,0,0,4,4,3,0
2093,8122,523944,CCC,2014J,3,4,4,4,4,3,0,3,0,0,0,0,0,0,0,0,4,0,3,0,3,4,4,3,4,4,0,4,0,0,0,0,0,0,0,0,4,0,4,0
2094,8126,524019,CCC,2014J,3,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,2,2,3,2,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0
2095,8128,524043,BBB,2014J,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2096,8136,524170,CCC,2014J,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2097,8143,524276,CCC,2014J,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2098,8160,524427,DDD,2014J,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2099,8161,524431,CCC,2014J,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,8162,524431,EEE,2014J,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2101,8176,524827,FFF,2014J,3,4,4,4,4,3,0,3,0,3,3,0,0,0,0,0,4,0,0,0,3,3,3,3,3,2,0,3,0,4,4,0,0,0,0,0,2,0,0,0
2102,8178,524851,CCC,2014J,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2103,8185,525060,CCC,2014J,3,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2104,8187,525068,DDD,2014J,3,4,4,4,4,4,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,3,3,2,3,3,0,0,0,0,0,0,0,4,0,0,0,4,4,0
2105,8190,525217,EEE,2014J,3,4,4,4,3,3,0,0,0,4,0,0,0,0,0,0,4,0,3,0,4,3,3,4,2,2,0,0,0,4,0,0,0,0,0,0,3,0,3,0
2106,8203,525523,FFF,2014J,4,4,4,4,4,3,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,2,1,1,2,1,0,3,0,0,4,0,0,0,0,0,2,0,0,0
2107,8207,525625,EEE,2014J,3,4,4,4,3,3,0,3,0,4,0,0,0,0,0,0,4,0,3,0,4,4,4,3,3,4,0,4,0,4,0,0,0,0,0,0,3,0,4,0
2108,8220,525870,DDD,2014J,3,4,4,4,4,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,4,3,1,3,2,0,0,0,0,0,0,0,4,0,0,0,0,3,0
2109,8235,526124,CCC,2014J,3,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
