,ID,id_student,code_module,code_presentation,url_row,forumng_row,homepage_row,oucontent_row,subpage_row,resource_row,sharedsubpage_row,page_row,questionnaire_row,ouwiki_row,htmlactivity_row,ouelluminate_row,dataplus_row,externalquiz_row,repeatactivity_row,dualpane_row,quiz_row,glossary_row,oucollaborate_row,folder_row,url_col,forumng_col,homepage_col,oucontent_col,subpage_col,resource_col,sharedsubpage_col,page_col,questionnaire_col,ouwiki_col,htmlactivity_col,ouelluminate_col,dataplus_col,externalquiz_col,repeatactivity_col,dualpane_col,quiz_col,glossary_col,oucollaborate_col,folder_col
578,2699,305783,CCC,2014B,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
579,2701,305792,GGG,2014B,0,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0
580,2704,305876,CCC,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0
581,2705,305876,FFF,2014B,3,3,4,4,4,4,0,3,0,3,0,0,0,0,0,0,4,0,0,3,3,2,3,3,4,4,0,4,0,4,0,0,0,0,0,0,4,0,0,4
582,2707,305918,FFF,2014B,3,4,4,4,4,3,0,3,3,3,0,0,0,0,0,0,4,0,2,2,3,3,3,4,4,4,0,4,4,4,0,0,0,0,0,0,4,0,4,4
583,2720,306944,DDD,2014B,3,4,4,4,4,3,0,0,0,4,0,0,0,3,0,0,0,0,3,0,3,3,2,2,3,3,0,0,0,4,0,0,0,4,0,0,0,0,3,0
584,2731,307386,BBB,2014B,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
585,2739,308345,BBB,2014B,4,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0
586,2742,308391,CCC,2014B,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
587,2743,308391,EEE,2014B,3,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
588,2753,308918,CCC,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
589,2756,309118,CCC,2014B,3,4,4,4,4,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,1,3,3,3,4,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0
590,2761,309258,DDD,2014B,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,2766,309756,DDD,2014B,3,4,4,4,4,3,0,0,0,4,0,0,0,3,0,0,0,0,3,0,3,3,2,3,3,3,0,0,0,4,0,0,0,4,0,0,0,0,4,0
592,2768,310088,CCC,2014B,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
593,2786,311599,BBB,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
594,2787,311616,CCC,2014B,3,4,4,3,4,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,2,4,4,3,4,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0
595,2792,311889,BBB,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,2,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0
596,2801,312761,DDD,2014B,3,4,4,4,4,4,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,4,4,3,4,4,0,0,0,4,0,0,0,4,0,0,0,0,4,0
597,2803,312886,CCC,2014B,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,2806,313243,FFF,2014B,3,4,4,4,4,3,0,2,3,3,0,0,3,0,0,0,4,0,2,2,4,4,4,4,4,3,0,4,4,4,0,0,4,0,0,0,4,0,4,4
599,2807,313246,BBB,2014B,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
600,2811,313756,FFF,2014B,3,4,4,4,4,3,0,2,3,3,0,0,3,0,0,0,4,0,0,2,4,3,3,4,4,3,0,4,4,4,0,0,4,0,0,0,4,0,0,4
601,2819,314555,CCC,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
602,2826,315025,FFF,2014B,3,4,4,4,4,3,0,3,3,3,0,0,2,0,0,0,4,0,2,2,4,4,4,4,4,3,0,4,4,4,0,0,4,0,0,0,4,0,4,4
603,2831,315322,CCC,2014B,4,3,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,2,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
604,2834,315517,DDD,2014B,3,4,4,4,4,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,2,2,2,2,1,2,0,0,0,3,0,0,0,4,0,0,0,0,0,0
605,2836,315723,DDD,2014B,0,0,4,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
606,2837,315728,CCC,2014B,3,4,4,3,4,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,2,4,4,2,4,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0
607,2842,315850,FFF,2014B,3,4,4,4,4,3,0,2,2,3,0,0,3,0,0,2,4,2,3,0,4,4,4,4,4,3,0,4,4,4,0,0,4,0,0,4,4,4,4,0
608,2850,316227,CCC,2014B,3,4,4,4,4,3,0,3,0,0,0,0,0,0,0,0,4,0,3,0,4,4,4,4,4,4,0,4,0,0,0,0,0,0,0,0,4,0,4,0
609,2852,316327,FFF,2014B,3,4,4,4,4,3,0,3,3,3,0,0,0,0,0,0,4,0,0,0,3,3,3,4,4,2,0,4,4,3,0,0,0,0,0,0,3,0,0,0
610,2854,316772,FFF,2014B,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,2857,317394,FFF,2014B,3,4,4,4,4,3,0,3,3,3,0,0,2,0,0,0,4,0,0,2,4,4,4,4,4,2,0,4,4,4,0,0,4,0,0,0,4,0,0,4
612,2860,317801,DDD,2014B,3,4,4,4,4,4,0,0,0,3,0,0,0,3,0,0,0,0,3,0,4,4,4,3,4,4,0,0,0,4,0,0,0,4,0,0,0,0,3,0
613,2862,318068,FFF,2014B,3,4,4,4,4,3,0,3,2,3,0,0,0,0,0,0,4,0,3,2,4,4,4,4,4,3,0,4,4,4,0,0,0,0,0,0,4,0,4,4
614,2867,318500,BBB,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,1,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
615,2874,318876,BBB,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,4,2,2,2,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0
616,2878,319042,CCC,2014B,3,3,4,4,4,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,2,4,3,4,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0
617,2879,319042,FFF,2014B,3,4,4,4,4,3,0,3,0,3,0,0,0,0,0,0,4,0,0,3,4,4,4,4,4,3,0,4,0,3,0,0,0,0,0,0,4,0,0,4
618,2890,319606,BBB,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
619,2896,320153,CCC,2014B,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0
620,2898,320363,BBB,2014B,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
621,2900,320593,DDD,2014B,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,2904,321096,FFF,2014B,3,4,4,4,4,3,0,2,2,3,0,0,3,0,0,0,4,0,3,2,3,3,2,4,3,2,0,4,4,4,0,0,4,0,0,0,4,0,4,4
623,2905,321121,BBB,2014B,4,4,4,3,3,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
624,2906,321346,BBB,2014B,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
625,2911,321810,DDD,2014B,4,4,4,3,4,4,0,0,0,3,0,0,0,3,0,0,0,0,3,0,4,4,4,2,4,4,0,0,0,4,0,0,0,4,0,0,0,0,4,0
626,2918,322325,BBB,2014B,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0
627,2921,322509,BBB,2014B,4,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,4,2,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
628,2935,323659,DDD,2014B,3,4,4,4,4,3,0,0,0,4,0,0,0,3,0,0,0,0,3,0,4,4,4,3,4,3,0,0,0,4,0,0,0,4,0,0,0,0,4,0
629,2945,324257,CCC,2014B,3,4,4,3,4,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,1,3,2,0,4,0,0,0,0,0,0,0,0,4,0,0,0
630,2946,324257,EEE,2014B,4,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,4,4,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
631,2960,324773,GGG,2014B,0,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
632,2961,324907,BBB,2014B,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
633,2962,324948,FFF,2014B,3,4,4,4,4,3,0,0,0,3,0,0,0,0,0,0,4,0,3,3,1,2,3,3,4,2,0,0,0,3,0,0,0,0,0,0,4,0,4,4
634,2963,325044,DDD,2014B,3,4,4,3,4,4,0,0,0,4,0,0,0,3,0,0,0,3,3,0,4,4,4,2,4,4,0,0,0,4,0,0,0,4,0,0,0,4,4,0
635,2964,325080,BBB,2014B,4,4,4,3,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,4,2,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
636,2965,325089,FFF,2014B,3,4,4,4,4,3,0,3,0,3,0,0,0,0,0,0,4,3,2,2,4,4,4,4,4,4,0,4,0,4,0,0,0,0,0,0,4,4,3,4
637,2966,325308,BBB,2014B,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,2968,325497,CCC,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,3,2,1,3,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
639,2975,325566,DDD,2014B,3,3,4,4,4,4,0,0,0,4,0,0,0,3,0,0,0,0,3,0,2,2,2,3,3,3,0,0,0,4,0,0,0,4,0,0,0,0,3,0
640,2983,327003,BBB,2014B,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,4,2,3,2,2,0,0,0,0,0,0,0,0,0,0,3,4,3,0
641,2987,327449,DDD,2014B,3,4,4,4,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,2,3,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0
642,2988,327616,FFF,2014B,3,4,4,4,4,3,0,3,0,3,0,0,0,0,0,0,4,0,0,3,3,4,3,3,4,3,0,3,0,3,0,0,0,0,0,0,4,0,0,4
643,2989,327641,BBB,2014B,4,0,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
644,2996,328123,DDD,2014B,3,4,4,4,4,4,0,0,0,3,0,0,0,3,0,0,0,0,3,0,2,3,3,3,3,4,0,0,0,3,0,0,0,4,0,0,0,0,4,0
645,2999,328261,CCC,2014B,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
646,3012,329455,EEE,2014B,3,4,4,4,3,3,0,3,0,4,0,0,0,0,0,2,4,0,3,0,4,4,4,4,2,3,0,4,0,4,0,0,0,0,0,4,3,0,4,0
647,3015,329673,CCC,2014B,3,4,4,3,4,4,0,3,0,0,0,0,0,0,0,0,4,0,3,0,4,4,4,3,4,4,0,4,0,0,0,0,0,0,0,0,4,0,4,0
648,3019,329895,FFF,2014B,3,4,4,4,4,3,0,4,0,3,0,0,0,0,0,0,3,0,0,0,2,2,1,4,3,2,0,4,0,3,0,0,0,0,0,0,2,0,0,0
649,3032,330862,CCC,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,3,2,2,3,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0
650,3037,330994,CCC,2014B,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
651,3039,331107,FFF,2014B,3,4,4,4,4,3,0,3,3,3,0,0,0,0,0,0,4,0,0,0,3,2,3,4,4,2,0,4,4,4,0,0,0,0,0,0,2,0,0,0
652,3040,331156,BBB,2014B,4,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,3056,332237,FFF,2014B,4,4,4,4,4,3,0,3,3,3,0,0,0,0,0,0,0,2,2,0,3,3,2,3,3,1,0,4,4,3,0,0,0,0,0,0,0,4,3,0
654,3072,333308,DDD,2014B,3,4,4,4,4,3,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,3,2,2,4,3,0,0,0,4,0,0,0,4,0,0,0,0,0,0
655,3085,334023,BBB,2014B,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,2,0,3,0
656,3091,334224,FFF,2014B,0,4,4,4,4,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,2,2,2,2,2,0,0,0,3,0,0,0,0,0,0,0,0,3,0
657,3102,334504,DDD,2014B,3,3,4,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,1,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
658,3103,334565,BBB,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,4,4,2,4,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0
659,3108,334981,BBB,2014B,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
660,3118,335355,EEE,2014B,3,4,4,4,0,3,0,0,0,4,0,0,0,0,0,0,4,0,3,0,4,2,3,4,0,1,0,0,0,4,0,0,0,0,0,0,3,0,3,0
661,3123,335471,DDD,2014B,3,4,4,4,4,4,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,3,2,2,3,2,0,0,0,3,0,0,0,4,0,0,0,0,4,0
662,3126,335553,CCC,2014B,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0
663,3132,335648,CCC,2014B,4,0,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
664,3144,336163,FFF,2014B,3,4,4,4,4,3,0,3,0,3,0,0,0,0,0,0,4,0,0,0,3,3,2,3,3,2,0,4,0,4,0,0,0,0,0,0,3,0,0,0
665,3151,336356,BBB,2014B,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,3,2,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
666,3153,336398,CCC,2014B,3,4,4,4,4,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,3,4,3,4,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0
667,3158,336695,CCC,2014B,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,1,2,3,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0
668,3162,336936,DDD,2014B,3,4,4,4,4,4,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,2,2,2,3,3,0,0,0,3,0,0,0,4,0,0,0,4,0,0
669,3169,337615,FFF,2014B,3,4,4,4,4,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,2,0,4,0,3,0,0,0,0,0,0,0,0,0,0
670,3171,337940,FFF,2014B,3,4,4,4,4,4,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,4,3,4,3,3,0,4,0,4,0,0,0,0,0,0,0,0,3,0
671,3177,338168,BBB,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,4,0
672,3183,338604,CCC,2014B,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0
673,3187,338731,CCC,2014B,3,4,4,4,4,3,0,3,0,0,0,0,0,0,0,0,4,0,3,0,2,3,4,4,3,3,0,3,0,0,0,0,0,0,0,0,4,0,4,0
674,3192,338854,EEE,2014B,3,4,4,4,4,3,0,3,0,4,0,0,0,0,0,0,3,0,3,0,4,4,4,4,3,3,0,4,0,4,0,0,0,0,0,0,3,0,3,0
675,3195,338958,FFF,2014B,3,4,4,4,4,3,0,3,0,3,0,0,0,0,0,0,4,0,0,3,1,3,2,3,3,3,0,4,0,3,0,0,0,0,0,0,4,0,0,4
676,3200,339381,BBB,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,2,3,2,3,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0
677,3203,339513,DDD,2014B,3,4,4,3,4,4,0,0,0,4,0,0,0,3,0,0,0,3,3,0,4,4,3,2,4,4,0,0,0,4,0,0,0,4,0,0,0,4,4,0
678,3211,339728,FFF,2014B,3,4,4,4,4,3,0,2,3,3,0,0,3,0,0,2,4,0,2,2,4,3,4,4,4,2,0,4,4,4,0,0,4,0,0,4,4,0,3,4
679,3215,339824,FFF,2014B,3,4,4,4,4,3,0,2,3,3,0,0,3,0,0,0,4,0,2,2,4,3,3,4,4,3,0,4,4,3,0,0,4,0,0,0,4,0,4,4
680,3218,339855,FFF,2014B,3,4,4,4,4,3,0,3,0,3,0,0,0,0,0,0,4,0,0,0,2,2,2,3,3,2,0,4,0,3,0,0,0,0,0,0,2,0,0,0
681,3234,340831,BBB,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
682,3242,341044,FFF,2014B,3,4,4,4,4,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,2,2,3,4,3,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0
683,3262,342017,BBB,2014B,4,4,4,3,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
684,3263,342089,CCC,2014B,0,0,4,3,3,3,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,4,0
685,3264,342089,FFF,2014B,0,0,4,4,4,3,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0
686,3267,342125,FFF,2014B,3,4,4,4,4,3,0,2,2,0,0,0,3,0,0,2,4,0,3,3,4,4,4,4,4,3,0,4,4,0,0,0,4,0,0,4,4,0,4,4
687,3273,342234,FFF,2014B,3,4,4,4,4,3,0,2,3,3,0,0,3,0,0,2,4,0,0,2,4,3,3,4,4,3,0,4,4,4,0,0,4,0,0,4,4,0,0,4
688,3274,342303,FFF,2014B,3,4,4,4,4,3,0,3,0,3,0,0,0,0,0,0,4,0,3,0,2,3,2,3,3,2,0,4,0,4,0,0,0,0,0,0,2,0,3,0
689,3285,342957,CCC,2014B,3,3,4,3,4,4,0,3,0,0,0,0,0,0,0,0,4,0,3,0,2,1,2,1,3,3,0,3,0,0,0,0,0,0,0,0,4,0,4,0
690,3286,342957,EEE,2014B,3,3,4,4,4,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,2,1,2,3,3,2,0,0,0,4,0,0,0,0,0,0,3,0,0,0
691,3289,342974,CCC,2014B,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0
692,3303,344098,GGG,2014B,0,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,3,3,1,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0
693,3306,344367,CCC,2014B,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,4,0
694,3308,344396,CCC,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
695,3309,344409,FFF,2014B,3,4,4,4,4,3,0,3,0,3,0,0,0,0,0,0,4,0,3,2,3,3,3,3,4,2,0,4,0,3,0,0,0,0,0,0,4,0,4,4
696,3310,344451,FFF,2014B,3,4,4,4,4,3,0,3,3,3,0,0,0,0,0,0,4,0,0,2,3,4,4,3,4,4,0,4,4,4,0,0,0,0,0,0,4,0,0,4
697,3323,345256,CCC,2014B,3,4,4,4,4,3,0,3,0,0,0,0,0,0,0,0,4,0,3,0,3,4,4,3,4,4,0,4,0,0,0,0,0,0,0,0,4,0,4,0
698,3331,345442,FFF,2014B,3,4,4,4,4,4,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,4,3,3,3,3,0,4,0,3,0,0,0,0,0,0,2,0,4,0
699,3332,345455,FFF,2014B,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,3335,345881,GGG,2014B,0,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,2,3,1,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0
701,3345,347365,DDD,2014B,3,4,4,4,4,4,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,2,2,2,3,2,0,0,0,3,0,0,0,4,0,0,0,0,4,0
702,3348,347764,CCC,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
703,3351,347864,BBB,2014B,0,4,4,0,4,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0
704,3352,348050,CCC,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0
705,3355,348159,CCC,2014B,3,3,4,4,4,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,2,3,2,4,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0
706,3362,348378,FFF,2014B,3,4,4,4,4,4,0,3,0,0,0,0,0,0,0,0,3,0,3,0,3,3,2,3,2,2,0,4,0,0,0,0,0,0,0,0,2,0,3,0
707,3363,348439,DDD,2014B,3,4,4,4,4,3,0,0,0,3,0,0,0,3,0,0,0,4,0,0,1,2,1,2,2,1,0,0,0,3,0,0,0,4,0,0,0,4,0,0
708,3370,348771,BBB,2014B,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
709,3377,348855,FFF,2014B,3,4,4,4,4,3,0,2,3,3,0,0,3,0,0,2,4,2,2,2,4,4,4,4,4,3,0,4,4,4,0,0,4,0,0,4,4,4,3,4
710,3381,349069,CCC,2014B,3,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
711,3382,349069,EEE,2014B,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
712,3388,349258,BBB,2014B,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,3412,350690,EEE,2014B,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
714,3425,351181,FFF,2014B,3,4,4,4,4,3,0,2,3,3,0,0,3,0,0,2,4,0,2,2,4,4,4,4,4,3,0,4,4,4,0,0,4,0,0,4,4,0,3,4
715,3430,351328,CCC,2014B,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0
716,3437,351577,CCC,2014B,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,3,3,2,3,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0
717,3438,351775,CCC,2014B,3,4,4,4,4,3,0,3,0,0,0,0,0,0,0,0,4,0,3,0,3,4,4,4,4,4,0,4,0,0,0,0,0,0,0,0,4,0,4,0
718,3441,352009,BBB,2014B,4,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,3447,352308,DDD,2014B,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
